"AccountId","Account__c","Action_Subtype__c","Action_Type__c","Activity_Type__c","Subject","Assigned_IJM_Team__c","CreatedDate","Date_Completed__c","Id","Type","WhoId","Account__r.Program__r.Name","ActivityDate","CompletedDateTime"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Personal Communication","General","Direct Mail - Outbound","Sent handwritten note + ornament","Institutional Partnerships","2019-12-03T14:55:13.000Z","2019-12-03","00T1J00003kxX3EUAU","","003o0000016ElTkAAK","Athlete - Baseball","2019-12-03","2019-12-03T14:55:13.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Personal Communication","General","Direct Mail - Outbound","Gary Handwritten TY Note","","2020-01-10T15:07:10.000Z","2019-08-29","00T1J00003oObbCUAS","","003o0000016ElTkAAK","Athlete - Baseball","2019-08-29","2020-01-10T15:07:10.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Personal Communication","General","Direct Mail - Outbound","Handwritten Happy Easter note with refrigerator magnet of client","Institutional Partnerships","2020-06-01T21:08:58.000Z","2020-04-10","00T1J000040PGV6UAO","","003o0000016ElTkAAK","Athlete - Baseball","2020-04-10","2020-06-01T21:08:55.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Personal Communication","General","Direct Mail - Outbound","Handwritten Happy Easter note with refrigerator magnet of client","Institutional Partnerships","2020-06-01T21:08:58.000Z","2020-04-10","00T1J000040PGV7UAO","","0035c00002bTHN3AAO","Athlete - Baseball","2020-04-10","2020-06-01T21:08:55.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","Annual fundraisers held by the Kershaws for their beneficiaries (IJM is one of them)","Mass","2020-07-28T14:24:29.000Z","2019-08-08","00T1J0000455mbgUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-03-07","00T1J0000455mbsUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-03-08","00T1J0000455mbtUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-04-19","00T1J0000455mbuUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-02-07","00T1J0000455mbvUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-03-21","00T1J0000455mbwUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-05-08","00T1J0000455mbyUAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article mentioning Clayton","Mass","2020-07-28T14:24:29.000Z","2019-04-14","00T1J0000455mc3UAA","","003o0000016ElTkAAK","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","PR Article","Mass","2020-07-28T14:24:29.000Z","2019-11-19","00T1J0000455mc4UAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","Kershaws talking about IJM trip on Spectrum SprotsNet LA","Mass","2020-07-28T14:24:29.000Z","2019-11-20","00T1J0000455mc5UAA","","","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","","Task/Other","ESPN ran a piece on Clayton on Sunday night baseball","Mass","2020-07-28T14:24:29.000Z","2019-08-28","00T1J0000455mcTUAQ","","003o0000016ElTkAAK","Athlete - Baseball","","2020-07-28T14:24:29.000Z"
"0011J00001Lf4IjQAJ","001o0000010y39OAAQ","","","Direct Mail - Outbound","Sent 2020 YIR with handwritten note","Institutional Partnerships","2021-03-30T14:40:29.000Z","","00T1J00004J5mcuUAB","","003o0000016ElTkAAK","Athlete - Baseball","2021-03-30","2021-03-30T14:40:29.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:59:03.000Z","","00T5c00005ESHn5EAH","","0035c00002bTHN3AAO","Athlete - Baseball","2022-10-28","2022-12-05T23:59:03.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Other","General","Direct Mail - Outbound","Christmas Gift: CORE","Institutional Partnerships","2022-12-20T19:31:39.000Z","","00T5c00005HB5DOEA1","","003o0000016ElTkAAK","Athlete - Baseball","2022-12-20","2022-12-20T19:31:39.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:40:10.000Z","2022-11-04","00T5c00005NNk0YEAT","","003o0000016ElTkAAK","Athlete - Baseball","2022-11-04","2023-01-24T22:40:10.000Z"
"001o0000010y39OAAQ","001o0000010y39OAAQ","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:17:51.000Z","2013-11-05","00To000001hX0OPEA0","Mailing","003o0000016ElTkAAK","Athlete - Baseball","2013-11-05",""
"001o0000010y39OAAQ","001o0000010y39OAAQ","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-03T15:26:17.000Z","","00To000001hXCINEA4","Face-to-Face Meeting","003o0000016ElTkAAK","Athlete - Baseball","2016-11-11",""
"001o0000010y39OAAQ","001o0000010y39OAAQ","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-05T15:26:43.000Z","","00To000001hyox6EAA","Face-to-Face Meeting","0035c00002bTHN3AAO","Athlete - Baseball","2016-12-15",""
"001o0000010y39OAAQ","001o0000010y39OAAQ","","SP: Face-to-face Meeting","Face-to-Face Meeting","SP: Face-to-face Meeting","Mass","2017-02-05T15:26:43.000Z","","00To000001hyox7EAA","Face-to-Face Meeting","003o0000016ElTkAAK","Athlete - Baseball","2016-12-15",""
"001o0000010y39OAAQ","001o0000010y39OAAQ","Financial Solicitation","Relationship Management","Face-to-Face Meeting","SP: Face-to-face Meeting","Institutional Partnerships","2017-02-05T15:27:25.000Z","","00To000001hypACEAY","Meeting","003o0000016ElTkAAK","Athlete - Baseball","2017-01-27",""
"001o0000010y5YwAAI","001o0000010y5YwAAI","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:23.000Z","2017-10-19","00T1J00002Dy98cUAB","","003o0000016zzoKAAQ","Athlete - Baseball","",""
"001o0000010y5YwAAI","001o0000010y5YwAAI","Mail/email preferences","General","Task/Other","Opt Out Email Address in Salesforce and Marketing Cloud","NA - D&I","2021-06-21T17:39:46.000Z","2021-06-21","00T5c00004NNg3mEAD","Task/Other","003o0000016zzoKAAQ","Athlete - Baseball","2021-06-21","2021-06-21T17:39:46.000Z"
"001o0000010y5YwAAI","001o0000010y5YwAAI","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T15:19:30.000Z","2013-11-05","00To000001hX2qKEAS","Mailing","003o0000016zzoKAAQ","Athlete - Baseball","2013-11-05",""
"001o0000010y5oBAAQ","001o0000010y5oBAAQ","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:23.000Z","2017-10-19","00T1J00002Dy97yUAB","","003o0000016zznOAAQ","Athlete - Baseball","",""
"001o0000010y5oBAAQ","001o0000010y5oBAAQ","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T17:09:36.000Z","2020-12-15","00T1J00004D8OsdUAF","Task/Other","0031J00001xXJvGQAW","Athlete - Baseball","2020-12-15","2020-12-15T17:09:36.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:48.000Z","2017-10-19","00T1J00002DyAT0UAN","","003o0000016EoyVAAS","Athlete - Baseball","",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:48.000Z","2017-10-19","00T1J00002DyAT1UAN","","003o0000016E6hmAAC","Athlete - Baseball","",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","Personal Communication","General","Email - Outbound","June Update","US - Major Officer","2018-07-05T14:31:31.000Z","2017-06-17","00T1J00002jHYm3UAG","","003o0000016E6hmAAC","Athlete - Baseball","2017-06-17",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","Welcome Packet","Freedom Partner","Direct Mail - Outbound","Sent FP welcome packet","NA - D&I","2019-03-15T19:47:12.000Z","2019-03-15","00T1J00003HklxgUAB","","003o0000016E6hmAAC","Athlete - Baseball","2019-02-28","2019-03-15T19:47:12.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Stewardship","Relationship Management","Meeting","Face-to-Face Meeting","US - Major Officer","2019-05-01T19:23:49.000Z","2019-05-01","00T1J00003O89VzUAJ","Meeting","003o0000016EoyVAAS","Athlete - Baseball","2019-04-28","2019-05-01T19:23:49.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Thank You Note","Freedom Partner","Direct Mail - Outbound","Sent FP Thank You Note","NA - D&I","2019-05-21T14:20:38.000Z","2019-05-21","00T1J00003QUBhpUAH","","003o0000016E6hmAAC","Athlete - Baseball","2019-05-17","2019-05-21T14:20:38.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","","","Email - Outbound","Did not email FP 1 YR Anniversary - solicit code","NA - PP Mobilization","2020-02-20T19:48:53.000Z","2020-02-20","00T1J00003sr2EIUAY","","003o0000016E6hmAAC","Athlete - Baseball","2020-02-20","2020-02-20T19:48:52.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Other","General","Task/Other","TrueAppend Update to Contact Information","NA - D&I","2020-05-22T10:44:17.000Z","2020-05-22","00T1J000040UWOaUAO","Task/Other","003o0000016E6hmAAC","Athlete - Baseball","2020-05-22","2020-05-22T10:44:17.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T16:49:27.000Z","2020-12-15","00T1J00004D8HrWUAV","Task/Other","003o0000016EoyVAAS","Athlete - Baseball","2020-12-15","2020-12-15T16:49:27.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Card Failed","Retention","Email - Outbound","Email: We've missed your gift! (Unregistered)","NA - D&I","2021-06-14T15:12:01.000Z","","00T5c00004MzuepEAB","","003o0000016E6hmAAC","Athlete - Baseball","2021-06-14","2021-06-14T15:12:01.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Attempt #1","Retention","Phone Call - Outbound","Attempt 1: did not contact, CC auto updated","NA - D&I","2021-06-28T11:43:49.000Z","","00T5c00004NQ9jzEAD","","003o0000016E6hmAAC","Athlete - Baseball","2021-06-29","2021-06-29T20:42:00.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Recurring - Method Update","Giving","Task/Other","Credit Card Update - Stripe","Mass","2021-06-28T15:42:43.000Z","","00T5c00004NQFhMEAX","","003o0000016E6hmAAC","Athlete - Baseball","2021-06-25","2021-06-28T15:42:43.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Recurring - Method Update","Giving","Phone Call - Inbound","CC Updated","US - Midlevel Rep","2022-02-11T17:38:05.000Z","","00T5c00004c3r6OEAQ","","003o0000016E6hmAAC","Athlete - Baseball","2022-02-11","2022-02-11T17:38:05.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:58:33.000Z","","00T5c00005ESCzxEAH","","003o0000016E6hmAAC","Athlete - Baseball","2022-10-28","2022-12-05T23:58:32.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:40:10.000Z","2022-11-04","00T5c00005NNk03EAD","","003o0000016EoyVAAS","Athlete - Baseball","2022-11-04","2023-01-24T22:40:10.000Z"
"001o0000010yC0xAAE","001o0000010yC0xAAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:20.000Z","2023-03-21","00T5c00005XxDznEAF","","003o0000016E6hmAAC","Athlete - Baseball","2023-03-21",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","","","Email - Outbound","Email: Team Freedom March Update + Invite to Zoom with Attn. Kath","Institutional Partnerships","2023-03-23T20:08:20.000Z","2023-03-21","00T5c00005XxDzoEAF","","003o0000016EoyVAAS","Athlete - Baseball","2023-03-21",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","","SP: Event Invitation","","SP: Event Invitation","Mass","2017-02-03T12:53:03.000Z","2015-01-27","00To000001hW7XxEAK","Email","003o0000016EoyVAAS","Athlete - Baseball","2015-01-26",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","","SP: Face-to-face Meeting","","SP: Face-to-face Meeting","Mass","2017-02-03T12:56:06.000Z","","00To000001hW9OvEAK","Face-to-Face Meeting","003o0000016EoyVAAS","Athlete - Baseball","2014-07-18",""
"001o0000010yC0xAAE","001o0000010yC0xAAE","Personal Communication","General","","SP: Personal Communication","Mass","2017-02-03T13:08:58.000Z","2015-02-17","00To000001hWH3xEAG","Email","003o0000016EoyVAAS","Athlete - Baseball","2015-02-17",""
"001o0000010yGRrAAM","001o0000010yGRrAAM","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:49.000Z","2017-10-19","00T1J00002DyAYYUA3","","003o0000016EoAuAAK","Athlete - Baseball","",""
"001o0000010yGRrAAM","001o0000010yGRrAAM","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:49.000Z","2017-10-19","00T1J00002DyAYZUA3","","003o0000016E6O3AAK","Athlete - Baseball","",""
"001o0000010yGRrAAM","001o0000010yGRrAAM","Personal Communication","General","Email - Outbound","June Update","US - Major Officer","2018-07-03T14:51:38.000Z","2017-06-17","00T1J00002jGpQEUA0","","003o0000016EoAuAAK","Athlete - Baseball","2017-06-17",""
"001o0000010yGRrAAM","001o0000010yGRrAAM","","","","Email: RE: So great chatting with you!","US - Major Officer","2020-10-01T13:23:51.000Z","","00T1J000049dWm0UAE","","003o0000016EoAuAAK","Athlete - Baseball","2020-10-01","2020-10-01T13:23:51.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T16:51:06.000Z","2020-12-15","00T1J00004D8IQXUA3","Task/Other","003o0000016EoAuAAK","Athlete - Baseball","2020-12-15","2020-12-15T16:51:06.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","","Relationship Management","Direct Mail - Outbound","Mailed 2019 YIR & DAF letter","US - Major Officer","2021-01-20T18:14:50.000Z","2020-06-12","00T1J00004F9bDIUAZ","","003o0000016EoAuAAK","Athlete - Baseball","2020-06-12","2021-01-20T18:14:50.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","","","","Email: Well done on the podcast!","US - Major Officer","2021-02-17T16:00:11.000Z","","00T1J00004HVSjSUAX","","003o0000016EoAuAAK","Athlete - Baseball","2021-02-17","2021-02-17T16:00:11.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Send email that provides 2021 numbers and update [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqfEAH","","003o0000016EoAuAAK","Athlete - Baseball","2022-01-01","2022-03-07T20:04:58.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","YMAD [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqgEAH","","003o0000016EoAuAAK","Athlete - Baseball","2022-02-01","2022-03-07T20:12:03.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Send Year in Review [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqhEAH","","003o0000016EoAuAAK","Athlete - Baseball","2022-03-01","2022-04-01T18:43:26.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Mid Year Report [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqiEAH","","003o0000016EoAuAAK","Athlete - Baseball","2021-08-01","2022-03-04T17:58:46.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","invite to virtual event [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqjEAH","","003o0000016EoAuAAK","Athlete - Baseball","2021-09-01","2022-03-04T18:03:40.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Share year end giving ideas for IJM projects [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqkEAH","","003o0000016EoAuAAK","Athlete - Baseball","2021-10-01","2022-03-07T17:51:49.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Thanksgiving email [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqlEAH","","003o0000016EoAuAAK","Athlete - Baseball","2021-11-01","2022-03-07T19:33:29.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Stewardship","Relationship Management","Task/Other","Send family Christmas card [DEP Task]","US - Major Officer","2021-07-30T17:57:17.000Z","","00T5c00004PHSqmEAH","","003o0000016EoAuAAK","Athlete - Baseball","2021-12-01","2022-03-07T20:03:25.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","","","","Email: Help us protect 500 million people from slavery and violence!","US - Major Officer","2021-11-18T21:42:04.000Z","","00T5c00004Va9GSEAZ","","003o0000016EoAuAAK","Athlete - Baseball","2021-11-18","2021-11-18T21:42:04.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","","General","Task/Other","DAF Model Score from October 2022 added to Household","US - Midlevel Admin","2022-12-05T23:59:27.000Z","","00T5c00005ESLiNEAX","","003o0000016E6O3AAK","Athlete - Baseball","2022-10-28","2022-12-05T23:59:27.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","Fundraising Communication","General","Direct Mail - Outbound","November 2022 Campaign Mailer","US - Midlevel Admin","2023-01-24T22:40:18.000Z","2022-11-04","00T5c00005NNkUIEA1","","003o0000016EoAuAAK","Athlete - Baseball","2022-11-04","2023-01-24T22:40:18.000Z"
"001o0000010yGRrAAM","001o0000010yGRrAAM","","SP: Face-to-face Solicitation","Face-to-Face Meeting","SP: Face-to-face Solicitation","Mass","2017-02-03T12:57:35.000Z","","00To000001hWAK7EAO","Face-to-Face Meeting","003o0000016E6O3AAK","Athlete - Baseball","2016-11-02",""
"001o0000010yGRrAAM","001o0000010yGRrAAM","","SP: Face-to-face Solicitation","Face-to-Face Meeting","SP: Face-to-face Solicitation","Mass","2017-02-03T14:29:09.000Z","","00To000001hWV4mEAG","Face-to-Face Meeting","003o0000016EoAuAAK","Athlete - Baseball","2016-11-02",""
"001o0000010yHmVAAU","001o0000010yHmVAAU","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:47.000Z","2017-10-19","00T1J00002DyASHUA3","","003o0000016EpgyAAC","Athlete - Baseball","",""
"001o0000010yHmVAAU","001o0000010yHmVAAU","","","Email - Outbound","2018 Celebration Invite","Mass","2017-10-19T17:24:47.000Z","2017-10-19","00T1J00002DyASIUA3","","003o0000016ELc4AAG","Athlete - Baseball","",""
"001o0000010yHmVAAU","001o0000010yHmVAAU","Personal Communication","General","Email - Outbound","June Update","US - Major Officer","2018-07-05T14:31:31.000Z","2017-06-17","00T1J00002jHYlWUAW","","003o0000016ELc4AAG","Athlete - Baseball","2017-06-17",""
"001o0000010yHmVAAU","001o0000010yHmVAAU","","","Direct Mail - Outbound","SP Lapsed Donor Mailing","US - Major Officer","2020-09-23T14:04:02.000Z","2020-07-15","00T1J0000483hBgUAI","","003o0000016EpgyAAC","Athlete - Baseball","2020-07-15","2020-09-23T15:34:46.000Z"
"001o0000010yHmVAAU","001o0000010yHmVAAU","Other","General","Task/Other","Valid BriteVerify Phone Verification","NA - D&I","2020-12-15T16:47:56.000Z","2020-12-15","00T1J00004D8HKbUAN","Task/Other","003o0000016ELc4AAG","Athlete - Baseball","2020-12-15","2020-12-15T16:47:56.000Z"
